"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Broad sector): Not classified","2021",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Broad sector): Total","2021",95.504,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Broad sector): Agriculture","2021",99.978,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Broad sector): Industry","2021",85.183,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Broad sector): Services","2021",88.266,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Broad sector): Not classified","2021",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Total","2021",90.254,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Agriculture","2021",99.835,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Manufacturing","2021",87.564,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Construction","2021",91.841,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2021",67.289,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2021",92.122,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2021",44.69,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Aggregate): Not classified","2021",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Total","2021",84.799,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Agriculture","2021",99.661,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Manufacturing","2021",86.966,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Construction","2021",91.903,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2021",68.224,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2021",86.533,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2021",30.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Aggregate): Not classified","2021",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Aggregate): Total","2021",95.504,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Aggregate): Agriculture","2021",99.978,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Aggregate): Manufacturing","2021",90.162,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2021",51.65,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2021",96.388,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2021",65.934,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Aggregate): Not classified","2021",100,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Agriculture, Non-Agriculture): Total","2019",88.195,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Agriculture, Non-Agriculture): Agriculture","2019",99.469,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Agriculture, Non-Agriculture): Non-agriculture","2019",75.939,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Agriculture, Non-Agriculture): Total","2019",82.181,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Agriculture, Non-Agriculture): Agriculture","2019",99.151,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Male","Economic activity (Agriculture, Non-Agriculture): Non-agriculture","2019",67.565,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Agriculture, Non-Agriculture): Total","2019",94.03,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Agriculture, Non-Agriculture): Agriculture","2019",99.717,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Female","Economic activity (Agriculture, Non-Agriculture): Non-agriculture","2019",86.266,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%)","Sex: Total","Economic activity (Broad sector): Total","2019",88.195,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
