"ref_area.label","source.label","indicator.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",32.8,,,,"Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",25.523,,,,"Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",19.196,,,,"Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",24.7,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",22.1,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",23.2,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",28.2,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",29.6,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",24.4,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",25.3,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",27.6,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",26.9,,,,"Population coverage: Excluding armed forces and/or conscripts"
"Burundi","HIES - Living Standards Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",33.792,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burundi","HIES - Living Standards Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",32.357,,,,"Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old"
"Burundi","HIES - Living Standards Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",27.359,,,,"Geographical coverage: Main cities or metropolitan areas | Age coverage - minimum age: 10 years old"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",33.847,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",36.501,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",35.435,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",35.977,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",35.032,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",34.035,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",33.194,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",32.658,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",32.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",31.653,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",31.419,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",32.439,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",29.904,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",34.102,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",33.986,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",32.678,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",33.874,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",31.469,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",31.81,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",29.875,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",29.896,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",31.803,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",32.883,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Belgium","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",32.071,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","HIES - Monitoring Survey of the Modular and Integrated Survey of Household Living Conditions","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",60.359,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Benin","PC - Population projections and Revised Studies on Social Demand 2002-2030","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",22.153,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",69.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","HIES - Harmonized Survey on Household Living Conditions","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",40.085,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",58.11,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","PC - Population Census","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",30.951,,"Nonstandard age group: Excluding under age 5",,"Reference group coverage: Total employment"
"Bangladesh","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",7.321,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",10.739,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",11.376,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Bangladesh","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",13.185,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","PC - Population Census","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",5.386,,,,"Data reference period: October"
"Bangladesh","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",14.754,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",9.71,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bangladesh","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",23.389,,,,"Data reference period: Noncalendar year"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",41.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",39.819,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",36.497,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",40.313,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",39.437,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",39.146,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",40.377,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",36.71,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",37.569,,,,"Repository: ILO-STATISTICS - Micro data processing"
