"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2021",1.71,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Economic activity coverage: Excluding agriculture | Reference group coverage: Employees"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2021",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Economic activity coverage: Excluding agriculture | Reference group coverage: Employees"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2021",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Economic activity coverage: Excluding agriculture | Reference group coverage: Employees"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2021",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Economic activity coverage: Excluding agriculture | Reference group coverage: Employees"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2021",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Economic activity coverage: Excluding agriculture | Reference group coverage: Employees"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2021",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Economic activity coverage: Excluding agriculture | Reference group coverage: Employees"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2020",1.38,,"Coverage of occupational injuries: Reported injuries","Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2020",2.46,,"Coverage of occupational injuries: Reported injuries","Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2020",0.11,,"Coverage of occupational injuries: Reported injuries","Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2019",1.32,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2018",1.54,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2017",2,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2016",1.54,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",2.5,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2015",4.52,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2015",0.29,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",2.23,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Poland","ES - Statistical card on accident at Work","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2013",1.83,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2022",2.9,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2022",5.5,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2022",0.2,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2021",2.8,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2021",5.4,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2021",0.2,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2020",2.72,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2019",2.12,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2018",2.12,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2017",2.94,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2016",3,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",3.54,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",3.56,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2013",3.63,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2013",6.77,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Portugal","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2013",0.28,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data | Reference group coverage: Insured persons"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2020",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2020",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2020",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2020",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2020",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2020",1,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",38.38,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Time period for occurrence of death: No specified period for occurrence of deaths","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area | Reference group coverage: Employees"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2015",49.76,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Time period for occurrence of death: No specified period for occurrence of deaths","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area | Reference group coverage: Employees"
"Occupied Palestinian Territory","ADM - Records of the Labour Relations Department","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2015",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Time period for occurrence of death: No specified period for occurrence of deaths","Data reference period: End of the year | Geographical coverage: Main city or metropolitan area | Reference group coverage: Employees"
"Qatar","ADM-LIR - Ministry of Public Health and Ministry of Labour","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2022",2.958,,"Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury","Employment definition: Excluding own-use production workers | Institutional sector coverage: Nonstandard institutional sector coverage | Economic activity coverage: Nonstandard economic activity coverage | Reference group coverage: Employees"
"Qatar","ADM-LIR - Ministry of Public Health and Ministry of Labour","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2022",3.136,,"Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury","Employment definition: Excluding own-use production workers | Institutional sector coverage: Nonstandard institutional sector coverage | Economic activity coverage: Nonstandard economic activity coverage | Reference group coverage: Employees"
"Qatar","ADM-LIR - Ministry of Public Health and Ministry of Labour","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2022",3.545,,"Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury","Employment definition: Excluding own-use production workers | Institutional sector coverage: Nonstandard institutional sector coverage | Economic activity coverage: Nonstandard economic activity coverage | Reference group coverage: Employees"
"Qatar","ADM-LIR - Ministry of Public Health and Ministry of Labour","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2022",3.695,,"Coverage of occupational injuries: Nonstandard coverage of occupational injuries | Type of cases of occupational injuries: Cases of occupational injury","Employment definition: Excluding own-use production workers | Institutional sector coverage: Nonstandard institutional sector coverage | Economic activity coverage: Nonstandard economic activity coverage | Reference group coverage: Employees"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2018",5.873,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2018",6.186,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2018",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2018",6.686,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2018",6.945,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2018",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2018",0.703,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2018",0.812,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2018",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2016",1.705,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2016",1.794,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2016",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2016",1.965,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2016",2.039,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2016",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2016",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2016",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Qatar","ADM-LIR - Qatar Statistics Authority","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2016",0,,"Type of cases of occupational injuries: Cases of occupational injury","Institutional sector coverage: Private sector only"
"Réunion","ADM-IR - Insurance Records","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",2.26,,"Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Cases of occupational injury | Time period for occurrence of death: Deaths occurring within the same reference year","Reference group coverage: Insured persons"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2023",2.254,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2023",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2023",2.254,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2023",3.961,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2023",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2023",4.054,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2023",0.436,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2023",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2023",0.439,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2022",1.79,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2022",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2022",1.79,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2022",1.64,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2022",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2022",1.64,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2022",0.15,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2022",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2022",0.15,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2021",2.63,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2020",2.88,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2019",4.14,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2018",4.33,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2017",4.49,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2016",3.77,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: End of the year"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",5.82,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",5.75,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data"
"Romania","ADM-LIR - Registration form for Work Accidents","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2013",5.66,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","Repository: ILO calculations based on Eurostat data"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2023",5.3,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
"Russian Federation","ADM-RWO - Information on Injuries in the Workplace and Occupational diseases","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2023",8.7,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: October"
